judul_berita;waktu_berita_detail;label
Kini Tarik Tunai Tanpa Kartu Bisa Dilakukan di ATM Beda Bank;30/04/2025;1
Sering Pamer Konten Couple Goals, Dilan Janiyar Akui Malu Saat Tahu Suami Berselingkuh;30/04/2025;1
H-1 May Day di Monas, DPR Kumpulkan Serikat Buruh dan Perwakilan Istana;30/04/2025;1
Pemkab Blora Utang Rp 215 M demi Perbaiki Jalan Rusak;30/04/2025;1
Jelang Hari Buruh, KSBSI Nunukan Singgung Ancaman PHK Massal di Perbatasan Negara;30/04/2025;1
Paula Verhoeven Adukan KDRT Baim Wong dan Humas PA Jaksel ke Komnas Perempuan;30/04/2025;1
Banyuwangi Targetkan Bedah Rumah 959 Warga Miskin pada 2025;30/04/2025;1
5 Jembatan Terpanjang di Indonesia, Ada di Mana Saja?;30/04/2025;1
Dasco Minta Dedi Mulyadi Kaji Mendalam Sebelum Kirim Siswa ke Barak;30/04/2025;1
Laporkan Tuduhan Ijazah Palsu, Jokowi Tunjukkan Ijazah Asli dari SD hingga Kuliah;30/04/2025;1
Tantang AS, Xi Jinping Pamer AI Buatan China yang Siap Pimpin Teknologi Global;30/04/2025;1
Dokter AY Angkat Bicara, Bantah Lakukan Pelecehan Seksual pada Pasien di Malang;30/04/2025;1
Relawan Jokowi Laporkan Roy Suryo dan 3 Nama Lain atas Tuduhan Pencemaran Nama Baik;30/04/2025;1
Dikritik Gubernur TikTok, Helmi Hasan: Ini Bukan Main, tetapi Kerja...;30/04/2025;1
Jawab Tunggakan, Anggaran BBM TNI Bakal Disentralisasi ke Kemenhan;30/04/2025;1
ASN Jakarta Wajib Naik Transportasi Umum, Kendaraan Dilarang Masuk Balai Kota Tiap Rabu;30/04/2025;1
Kala Ridwan Kamil dan Wakilnya Sama-sama Terseret Kasus Dugaan Korupsi;30/04/2025;1
Saksi Ungkap Rohidin Mersyah Minta Pejabat Bantu Dirinya Maju Pilkada agar Tak Diganti;30/04/2025;1
Malut United Vs Persib, Misi Juara Maung di Tanah Maluku;30/04/2025;1
Kapolres Sebut Keluarga Mahasiswa UKI yang Tewas Menolak Otopsi;30/04/2025;1
Tak Berdiri di Atas DAS, Salon Kecantikan di Tambun Terdampak Pembongkaran Bangunan Liar;30/04/2025;1
Semburan Lumpur Panas di Mandailing Natal, Bobby: Apa Ada Industri? Kami Cari;30/04/2025;1
Mati Listrik Total di Spanyol dan Portugal Kejutkan Banyak Pihak, Apa Penyebabnya?;30/04/2025;1
VKTR Catat Pendapatan Rp 218 Miliar di Kuartal I-2025;30/04/2025;1
Gerakan Buruh di Hindia Belanda: Sejarah, Organisasi, dan Aksi;30/04/2025;1
Waspadai Hipertensi meski Tanpa Gejala, Ini Tanda dan Jenis Pemeriksaannya;30/04/2025;1
ASN Wajib Naik Angkutan Umum, Harga Properti TOD Bakal Terkerek?;30/04/2025;1
Peneliti BRIN Temukan Spesies Baru Keong Darat di Pulau Bacan;30/04/2025;1
4 Macam-Macam Norma dan Sanksinya dalam Masyarakat, Apa Saja?;30/04/2025;1
Prasetyo Hadi Ungkap Peluang Prabowo Tak Setujui Hasan Nasbi Mundur;30/04/2025;1
Latihan Zumba, Kapan Waktu Terbaik agar Hasilnya Maksimal?;30/04/2025;1
KAI Operasikan Purwojaya Tambahan Selama Libur Hari Buruh, Ini Jadwal dan Rutenya;30/04/2025;1
Panglima TNI Mutasi 237 Pati: Dari Pangkogabwilhan I sampai Pangkoarmada III;30/04/2025;1
Polisi: Video Pengeroyokan Mahasiswa UKI Ternyata Sudah Dimodifikasi;30/04/2025;1
Gunung Semeru Meletus 8 Kali, Semburan Kolom Abu Capai 1.000 Meter;30/04/2025;1
Hari Buruh 1 Mei Apakah Libur Nasional?;30/04/2025;1
Apakah Besok Tanggal Merah? Cek Jawabannya;30/04/2025;1
Berapa Lama Spons Cuci Piring Sebaiknya Dipakai dan Diganti Baru?;30/04/2025;1
100 Hari Pemerintahan Trump: Musuhi Media Utama, Rangkul Blog dan Podcast;30/04/2025;1
Sejarah BCA, Bank Swasta yang Pernah Dimiliki Pemerintah;30/04/2025;1
Barcelona Vs Inter, Strategi Lautaro Martinez Kalahkan Barca;30/04/2025;1
Jadwal KRL Manggarai-Bogor Hari Ini, Paling Malam 23.58 WIB;30/04/2025;1
Gara-gara Bensin 1 Liter, Perempuan di Lumajang Perkarakan Pamannya hingga ke Pengadilan;30/04/2025;1
Meta Rilis Aplikasi Meta AI, Sudah Bisa Diunduh di Indonesia;30/04/2025;1
Relawan Jokowi Laporkan 4 Orang Terkait Fitnah Ijazah Palsu, Salah Satunya Roy Suryo;30/04/2025;1
"Ada Fenomena ""Super New Moon"", 11 Wilayah di Jakut Berpotensi Banjir Rob";30/04/2025;1
Mengapa Biaya Sekolah SMA Taruna Nusantara Mahal? Ini Penjelasannya;30/04/2025;1
HP Layar Lipat Tiga Huawei Mate XT Ultimate Rilis di Indonesia, Ini Harganya;30/04/2025;1
Ramai soal Pulau Jawa Terasa Panas dan Pengap Tanpa Awan, Berikut Penjelasan BMKG;30/04/2025;1
ASEAN All Stars Vs Man United, Kata Erick Thohir Soal Pemanggilan Pemain Timnas;30/04/2025;1
Bakar Hutan Suaka Margasatwa di Kampar untuk Kebun Sawit, Seorang Pria Ditangkap;30/04/2025;1
Posisi Wakil Panglima TNI Segera Diisi, Nama Kandidat Sudah Dikantongi Jenderal Agus;30/04/2025;1
Bahas Spesifikasi Electro E-Rover yang Meluncur di PEVS 2025;30/04/2025;1
Mensos Sebut Pembangunan 100 Sekolah Rakyat Akan Pakai Dana APBN;30/04/2025;1
Dua Dekade Menuju Indonesia Emas, GDRBN 2025-2045 Fokus pada Transformasi Digital Pemerintah hingga Peningkatan Kompetensi Aparatur;30/04/2025;1
Wuling EV Van Sudah Bisa Dipesan, Booking Fee Rp 5 Juta;30/04/2025;1
Kasus Pelatih Futsal Banting Siswa SD Berakhir Damai, Korban Cabut Laporan;30/04/2025;1
Pengacara Nilai Tuduhan Ijazah Jokowi Palsu Sangat Kejam;30/04/2025;1
Demo Tuntut Berantas Curanmor, Tiga Orang Dilarikan ke Puskesmas;30/04/2025;1
Balai Kota Tutup Akses Kendaraan Setiap Rabu, Parkir Dialihkan ke IRTI Monas;30/04/2025;1
Pembelaan Eks Direktur Askrindo: Saya Pilih Kehilangan Segalanya daripada Keluarga Malu;30/04/2025;1
Monyet Liar Berkeliaran di Tapos Depok, Gigit dan Cakar Warga hingga Luka;30/04/2025;1
Jelang Hari Buruh, 18.610 Orang Kena PHK dan Tuntutan Hapus Outsourcing;30/04/2025;1
Pria Ditemukan Tewas di Warung Kelontong Tangsel, Diduga Dibunuh Adik Kandung;30/04/2025;1
Kuasa Hukum Paula Verhoeven Ungkap Baim Wong Akui di Sidang Pernah Cium Perempuan Lain;30/04/2025;1
Pegawai Unej Jadi Oknum Kecurangan UTBK SNBT 2025, Sanksinya Dipecat;30/04/2025;1
Pasal Pencemaran Nama Baik UU ITE Tak Berlaku bagi Pemerintah, Dasco: Tetap Jaga Perilaku;30/04/2025;1
Penderita Gagal Ginjal Bagikan 6 Gejala Umum yang Diabaikannya Selama Bertahun-tahun;30/04/2025;1
Jenderal Agus soal Wakil Panglima TNI: Bintang 4;30/04/2025;1
BPN DIY Mau Bersurat ke KPKNL, Minta Tunda Lelang Tanah Mbah Tupon;30/04/2025;1
Indeks Kepercayaan Industri Melambat Usai Ada Tarif Trump, Kemenperin: Masih Ekspansif;30/04/2025;1
Ramai soal Royalti, Terungkap Respons Pongki Saat Lagunya Masih Dibawakan Jikustik;30/04/2025;1
Pemilik Bangunan Liar yang Dibongkar di Bekasi Tak Dapat Kompensasi;30/04/2025;1
Kenapa LPPOM Teliti Marshmallow yang Beda dengan BPJPH?;30/04/2025;1
Walau Persib di Ambang Juara, David Da Silva Frustrasi... Ada Apa?;30/04/2025;1
[KLARIFIKASI] Narasi Satire Jokowi Akan Menggantikan Paus Fransiskus;30/04/2025;1
Hari Buruh, Apakah Hari Libur Nasional? Cek Tanggal Merah Bulan Mei 2025;30/04/2025;1
Alasan Jokowi Turun Gunung Laporkan 5 Orang soal Tuduhan Ijazah Palsu: Agar Semua Jelas dan Gamblang;30/04/2025;1
Diduga Gunakan Foto Tanpa Izin, Hotel Tentrem Yogyakarta Digugat Rp 3,4 Miliar;30/04/2025;1
Korlantas Polri Lakukan Inovasi Layanan Contact Center, Maksimalkan Aplikasi Mobile;30/04/2025;1
Keterangan Saksi Berbeda di KPK dan Persidangan Kasus Suap Eks Gubernur Bengkulu;30/04/2025;1
Fakta Sidang Mediasi Dugaan Ijazah Palsu Jokowi di PN Solo;30/04/2025;1
Dua Utusan Istana Nimbrung Menyimak Laporan Kinerja APBN KiTa, Ada Apa?;30/04/2025;1
Lahan Tumpukan Sampah di Rawa Malang Jakut Diduga Dikelola Oknum Warga;30/04/2025;1
Kerja Sama MAB dengan Safast, Produksi 9.000 Unit Mobil Listrik;30/04/2025;1
PKS Akan Perjuangkan Pengemudi Ojol Jadi Pekerja Formal;30/04/2025;1
Pramono Siapkan Pompa di 500 Titik demi Atasi Banjir Rob di Jakut;30/04/2025;1
Buntut Ditabrak Tongkang, Akses Jembatan Mahakam I Ditutup Sementara;30/04/2025;1
Ole Romeny, Merasa Terhubung dan Bangga Bela Timnas Indonesia;30/04/2025;1
Ponsel Lipat Oppo Find N5 Resmi di Indonesia, Ini Harganya;30/04/2025;1
Usai Cerai, Fachri Albar Harus Nafkahi Anak Rp 50 Juta Per Bulan;30/04/2025;1
Bantah Polisi, Ayah Mahasiswa UKI Tegaskan Tak Pernah Tolak Otopsi;30/04/2025;1
Deretan Mutasi TNI Terbaru, Sejumlah Danlanud hingga Kadispenau Diganti;30/04/2025;1
Korban Predator Seks di Jepara Bertambah Jadi 31 Anak;30/04/2025;1
Bocah Bandung Curi Mobil untuk Jalan-jalan ke Cianjur, Sempat Dikejar Polisi;30/04/2025;1
Viral Siswa Gambar Alat Kelamin, Guru Biologi SMAN 1 Cililin Diistirahatkan;30/04/2025;1
Siapa Kardinal Angelo Becciu yang Mundur dari Konklaf?;30/04/2025;1
Anggota Baleg Usul RUU Statistik Bisa Pidanakan Lembaga Survei;30/04/2025;1
Tak Lagi Manual, Pencatatan Balita di Posyandu Kini Digital Lewat JakAntro;30/04/2025;1
Penyebab Hotel Tentrem Yogyakarta Digugat Rp 3,4 Miliar;30/04/2025;1
Susunan Upacara Hardiknas 2025 Lengkap dengan Ketentuan Pakaian yang Dikenakan;30/04/2025;1
Viral Kasus Bimbel Terlibat Kecurangan UTBK, Apa Kata Pengamat Pendidikan?;30/04/2025;1
Buka Pabrik Pembalut, Tao Eks EXO Tawarkan Gaji Lima Kali UMR China;30/04/2025;1
Mengenal Diet Portfolio untuk Menurunkan Kolesterol;30/04/2025;1
United Tractors Catatkan Laba Bersih Rp 3,2 Triliun Per Kuartal I-2025;30/04/2025;1
Serikat-Serikat Buruh di Masa Kolonial;30/04/2025;1
Terkuak, Baru 232.000 Bidang Tanah Wakaf di Indonesia Bersertifikat;30/04/2025;1
Studi Sebut Limbah Industri Berubah Jadi Batu, Apa Dampaknya?;30/04/2025;1
Banyak Merek Mobil Bikin Robot, Ini Kata Chery;30/04/2025;1
Jokowi Laporkan 5 Orang soal Tuduhan Ijazah Palsu, Siapa Saja?;30/04/2025;1
Rumah Predator Seks di Jepara dengan Korban 31 Anak Digeledah, Ini Temuannya;30/04/2025;1
Fakta Baru soal Kematian Mahasiswa UKI, Saksi Sebut Korban Dipukul Sebelum Tewas;30/04/2025;1
Salim Segaf PKS Sebut Bonus Demografi Bisa Jadi Ancaman;30/04/2025;1
Polisi Buru Pengemudi Mazda CX-5 yang Tabrak Tol Gayamsari;30/04/2025;1
Kronologi Nenek di Karawang Dirampok dan Dibunuh, Emas 100 Gram Raib;30/04/2025;1
Menhan soal Anak Bandel Dikirim ke Barak Militer: Boleh Saja;30/04/2025;1
Hari Pendidikan Nasional 2025 Apakah Hari Libur Nasional?;30/04/2025;1
DPR Bakal Bahas RUU PPRT yang 21 Tahun Mandek, Akankah Jadi Hadiah May Day?;30/04/2025;1
Siswa SMK Semakin Berpeluang Magang hingga Kerja di Luar Negeri;30/04/2025;1
Polda Jatim Kerahkan 3.736 Personel Amankan Peringatan Hari Buruh 2025 di Surabaya;30/04/2025;1
Tongkang Tabrak Jembatan Mahakam I, Pelindo Tutup Kolong Jembatan Sampai Besok;30/04/2025;1
Ada Tarif Trump, RI Berencana Perluas Ekspor Tuna ke Eropa hingga Timur Tengah;30/04/2025;1
Proyek Naturalisasi Timnas Indonesia Bukan Solusi Malaysia;30/04/2025;1
Asteroid 4 Vesta Bakal Terlihat di Langit pada 2 Mei 2025, Bisa Disaksikan dari Indonesia?;30/04/2025;1
KA Ijen Ekspress Vs Dump Truk di Jember Akibatkan Kereta Terlambat 123 Menit;30/04/2025;1
Lantik Hakim Ad Hoc Tipikor, Ketua PN Jakpus: Jangan Ada Lagi Putusan yang Dibuat karena Suap;30/04/2025;1
Cerita 5 Sopir di Sukabumi Dipaksa Mengundurkan Diri, Tak Dapat Pesangon Meski Kerja 23 Tahun;30/04/2025;1
Unboxing HP Lipat Oppo Find N5, Dapat Adapter dan Casing Kulit;30/04/2025;1
Daftar 21 Bandara Internasional di Indonesia, Terbaru Bandara Ahmad Yani;30/04/2025;1
Wali Kota Kendari Larang Perpisahan TK, SD, dan SMP di Hotel atau Tempat Rekreasi;30/04/2025;1
Warga Minta Monyet Liar yang Berkeliaran di Tapos Depok Dievakuasi;30/04/2025;1
Liburan ke Pantai Sawarna Bisa Naik DAMRI, Tarifnya Rp 60.000;30/04/2025;1
Kuasa Hukum soal Tuduhan Ijazah Palsu Jokowi: Fitnah Kejam, Merusak Nama Baik Rakyat Indonesia;30/04/2025;1
Pantai Pulau Monyet di Labuan Bajo Penuh Sampah, padahal Tak Dihuni Manusia;30/04/2025;1
Pesawat AS Senilai Rp 1 Triliun Jatuh di Laut Merah;30/04/2025;1
Anak Bandel Dikirim ke Barak, Panglima Singgung Wajib Militer di Negara Maju;30/04/2025;1
Debt Collector Akui Siram Lurah di Gunungkidul karena Tak Bayar Utang;30/04/2025;1
Piyu dan Fadly Beda Kubu soal Royalti, Ini Riwayat Cekcok Padi Reborn Sebelumnya;30/04/2025;1
Isa Zega Protes Dituntut 5 Tahun Penjara atas Dugaan Pencemaran Nama Baik Shandy Purnamasari;30/04/2025;1
Ford Everest Sport Meluncur di Surabaya, Harga Mulai Rp 813 Juta;30/04/2025;1
Info Loker: Lowongan Kerja Kapal Pesiar Masih Banyak Dibuka;30/04/2025;1
Usai Sidang, 3 Tahanan Kejari Pagar Alam Kabur Lompat dari Mobil;30/04/2025;1
3 Tips agar Daun Singkong Tetap Hijau Saat Dimasak;30/04/2025;1
Kapolda Maluku Perintahkan Tangkap Pelaku Bentrok di Tanimbar;30/04/2025;1
Mengapa Muncul Istilah Sains di Subtes Literasi Bahasa Indonesia UTBK 2025?;30/04/2025;1
Upaya Aqila Lepas dari Jeratan Pinjol, Iming-iming 5 Menit Cair Bikin Nyaris Bunuh Diri;30/04/2025;1
Selama Ini Diam, Mengapa Kini Jokowi Laporkan Tuduhan Ijazah Palsu ke Polisi?;30/04/2025;1
Siapa Pemilik Tempo Media?;30/04/2025;1
Smartwatch Oppo Watch X2 Rilis di Indonesia, Harga Rp 6 Juta;30/04/2025;1
Chery Siap Luncurkan Produk Baru Bulan Depan;30/04/2025;1
Tanggal 1 Mei 2025, Apakah Libur? Cek Tanggal Merah Bulan Ini;30/04/2025;1
Kata Tyronne Jelang Persib Amankan Gelar Juara Liga 1;30/04/2025;1
Adik Bunuh Kakak Kandung di Tangsel, Diduga karena Warisan;30/04/2025;1
IHSG Hijau Jelang Hari Buruh, Kurs Rupiah Menguat ke Level Rp 16.603;30/04/2025;1
Adik Menikah Duluan, Leon Dozan Akui Dapat Hadiah Pelangkah;30/04/2025;1
Banyak CPNS Mundur, 60 Formasi Masih Kosong di Pemda DIY;30/04/2025;1
Mutasi TNI Terbaru, Jabatan Sipil Mayjen Novi Helmy di Bulog Dipertanyakan;30/04/2025;1
Kasus Siswa SD Dibanting Pelatih Lawan, Apa Risiko Retak Tulang Ekor?;30/04/2025;1
Isu Ijazah Palsu Jokowi Memanas, 4 Nama Dilaporkan ke Polisi, Siapa Saja?;30/04/2025;1
Ratusan Ton Sampah Penuhi Sungai Citarum, Ancaman Serius untuk Pembangkit Listrik;30/04/2025;1
Logam Tanah Jarang: Realita atau Fatamorgana?;30/04/2025;1
"Kecelakaan KA Ijen Ekspres Vs ""Dump Truck"" di Jember, Sopir Luka";30/04/2025;1
Menhan Ungkap Jumlah Rumah Dinas TNI Jauh dari Angka Ideal;30/04/2025;1
Jaecoo, Global Leading SHS Brand Sambut Anggota Keluarga Baru Omoda di Omoda Day 2025;30/04/2025;1
Cekcok Saat Pesta Miras, Pria di Maluku Tenggara Nekat Bacok Teman;30/04/2025;1
[HOAKS] Mantan PM Malaysia Ismail Sabri Yaakob Meninggal pada April 2025;30/04/2025;1
TNI Terima Kunjungan Kepala Staf Digital Intelijen Militer Singapura, Bahas Ancaman Siber;30/04/2025;1
Temui Prabowo di Istana, Mentan Laporkan Stok Beras Akan Capai 4 Juta Ton;30/04/2025;1
Sulit Dapat Kerja di Usia 50 Tahun, Nuryadin Tak Keberatan Jadi Petugas PPSU;30/04/2025;1
Polisi Ungkap Cara SPBU di Serang Banten Oplos BBM Olahan dengan Pertamax;30/04/2025;1
Honor Rp 650 Juta Sekali Manggung, Andre Taulany Klaim ATF Kalahkan Tarif Dewa 19 dan NOAH;30/04/2025;1
Kisah Dewi Jadi Lulusan S3 Termuda UGM, Ayahnya Lulusan SMP, Ibunya SD;30/04/2025;1
Paula Verhoeven Disebut Alami 4 Bentuk KDRT dari Baim Wong;30/04/2025;1
Kenapa Pemilik Bangunan Liar yang Dibongkar di Bekasi Tak Dapat Ganti Rugi?;30/04/2025;1
Mediasi, 2 Kubu Warga yang Bentrok di Puskesmas Geger Bangkalan Tak Cabut Laporan;30/04/2025;1
Sang Anak Tak Mau Terlapor Dipenjara Jadi Alasan Kasus Pelatih Futsal Banting Siswa SD Berakhir Damai;30/04/2025;1
7 Bahan Polutan yang Masuk ke Paru-Paru Ketika Menghirup Asap Rokok;30/04/2025;1
Cara Ubah File Word ke PDF, Mudah Tidak Perlu Aplikasi Tambahan;30/04/2025;1
Apa Saja Bahaya Kecoa bagi Kesehatan? Ini Kata Dokter;30/04/2025;1
Makna Pidato Bung Karno tentang Hari Buruh;30/04/2025;1
Bolehkah Mencuci Karpet dengan Mesin Cuci?;30/04/2025;1
Kendala Adopsi Kendaraan Komersial Listrik di Indonesia;30/04/2025;1
Fachri Albar dan Renata Kusmanto Disebut Sering Cekcok Sejak 2017;30/04/2025;1
Berkenalan dengan Pola, Tempat Hidup Sehat dan Berkelanjutan di Depok;30/04/2025;1
Kemenperin: Perang Tarif Bikin Industri Nasional Tertekan, Akses Ekspor Dikhawatirkan Terhambat;30/04/2025;1
Pengembang Aplikasi Kini Bisa Pakai AI Llama Meta untuk Bikin Agen AI;30/04/2025;1
Perawatan Jerawat di Klinik Kecantikan, Apakah Ada Efek Sampingnya? Dokter Jelaskan;30/04/2025;1
320 Calon Jemaah Haji di Lumajang Tak Bisa Lunasi Biaya;30/04/2025;1
Menhan Ungkap Permasalahan RS TNI: Kurang Dokter Spesialis, 29 Belum Terakreditasi;30/04/2025;1
Dapat Bisikan Gaib, Wanita Paruh Baya di Konawe Lompat dari Jembatan;30/04/2025;1
KAI Commuter Layani 93,7 Juta Penumpang di Kuartal I/2025;30/04/2025;1
Sinopsis dan Daftar Pemain Film Sah! Katanya...;30/04/2025;1
Anak-anak di Rawa Malang Jakut Sesak Napas Imbas Bau Sampah;30/04/2025;1
MG 4 EV Hadir di PEVS 2025, Tawarkan Jarak Tempuh 425 Km;30/04/2025;1
Harga Patokan Konsentrat Tembaga Naik, Terdampak Kenaikan Harga Emas;30/04/2025;1
Hotel Tentrem Yogyakarta Akui Pakai Foto Tanpa Izin, Siap Hadapi Gugatan dari Fotografer;30/04/2025;1
Lowongan Kerja Kapal Pesiar 2025, Gaji Rp 12-150 Juta;30/04/2025;1
Pejabat Dinkes Jember ke Luar Negeri Tanpa Izin Dapat Sanksi Disiplin Berat, Jabatan Diturunkan;30/04/2025;1
Putra Try Sutrisno Dimutasi, Letjen Kunto Arief Jadi Staf Khusus KSAD;30/04/2025;1
Hari Buruh, KAI Tetap Layani Penumpang di Seluruh Wilayah;30/04/2025;1
Menilik Penyebab Pemadaman Listrik Terburuk di Spanyol dan Portugal;30/04/2025;1
Tanggapan Pihak PA Jaksel Diadukan Paula Verhoeven ke Komisi Yudisial dan Bawas MA;30/04/2025;1
1 Mei Hari Buruh Nasional atau Internasional? Ini Sejarah Perayaan May Day;30/04/2025;1
Gunungan Sampah TPST Depo di Tengah Realisasi SE Bali Bersih Gubernur Koster;30/04/2025;1
1.156 Jemaah Haji asal Banyuwangi Siap Berangkat, Tertua Kelahiran 1930;30/04/2025;1
"Mendikdasmen Kirim Guru Pelatih ""Deep Learning"" Belajar ke Australia";30/04/2025;1
Spesifikasi MAB SF T01, Pikap Listrik Mirip Cybertruck;30/04/2025;1
Pegawai Bank BUMN di Bima Bantah Korupsi Dana KUR Rp 425 Juta;30/04/2025;1
Industri Kerajinan Perlu Adaptif di Tengah Dampak Kebijakan Tarif AS;30/04/2025;1
DPRD Minta ASN Jakarta yang Tak Naik Transportasi Umum Setiap Rabu Harus Disanksi;30/04/2025;1
Hari Pertama Wajib Naik Transportasi Umum, Halte Transjakarta Balai Kota Dipadati ASN;30/04/2025;1
Pemuda Pancasila Bela Anggota DPRD Brebes yang Diduga Intimidasi Pengelolaan Parkir;30/04/2025;1
Penutupan Jembatan Mahakam: Jadwal, Dampak, dan Solusinya...;30/04/2025;1
Bunuh Kakak Kandung karena Warisan di Pamulang, Sang Adik Masih Buron;30/04/2025;1
Seminar FH UPH Sorot Urgensi Reformasi Hukum Acara Penyidikan;30/04/2025;1
Tuntutan Pencopotan Wakil Presiden Gibran, Pengamat: Tak Bisa Sembarangan!;30/04/2025;1
Honda BeAT Masih Jadi Primadona di Jawa Barat;30/04/2025;1
Telan Biaya Rp 1,6 Miliar, Fungsi Jembatan Emas Distop, Gubernur: Maaf Warga Babel;30/04/2025;1
Tablet Oppo Pad 3 Matte Display Edition dan Oppo Pad Neo Resmi di Indonesia;30/04/2025;1
Jadwal Sudirman Cup 2025 1 Mei 2025, Indonesia vs Denmark Penentu Juara Grup D;30/04/2025;1
Resep Sate Taichan Keju, Menu Pedas dan Gurih untuk Makan Malam;30/04/2025;1
Besok, Kloter Pertama Jemaah Calon Haji Embarkasi Surabaya Masuk Asrama;30/04/2025;1
Bantah Dipecat, Kuasa Hukum Sebut Dokter AY Ajukan Pengunduran Diri dari RS Persada Malang;30/04/2025;1
Dugaan-dugaan Kenapa Spanyol-Portugal Mati Listrik Total;30/04/2025;1
Massa Buruh Bakal Padati Kota Surabaya Saat May Day 2025, Hindari Jalan Ini!;30/04/2025;1
Dua Remaja Bawa Sajam Hendak Tawuran di Depok Diamankan;30/04/2025;1
Pemerintah Hapus Utang 19.000 Debitur UMKM, Total Rp 486 Miliar;30/04/2025;1
Berbagai Tantangan Uji Coba Bus Listrik PO Efisiensi dan Kalista;30/04/2025;1
Bukan Cuma VISI, Aliansi Pencinta Musik Juga Gugat UU Hak Cipta ke MK, Sorot Kinerja LMKN;30/04/2025;1
Temukan Dugaan Penyalahgunaan BSPS di Sumenep, Ara: Satu Rumah Dapat Tiga Bantuan;30/04/2025;1
BSI Raup Laba Bersih Rp 1,87 Triliun Per Maret 2025, Naik 10,05 Persen;30/04/2025;1
Relawan Alap-Alap Seret Roy Suryo Cs ke Polisi soal Ijazah Jokowi;30/04/2025;1
Dugaan Korupsi Dana Donasi Gempa Pasaman, Kejari Periksa 15 Saksi;30/04/2025;1
7 Tips Menanam Tomat di Dalam Ruangan agar Berbuah Banyak;30/04/2025;1
Warga Gunungkidul Dijanjikan Bak Sampah, Malah Kehilangan Puluhan Juta;30/04/2025;1
Mensesneg: Kebebasan Berpendapat Tetap Harus Dilandasi Rasa Tanggung Jawab;30/04/2025;1
Dua Kelompok Bentrok Bawa Senjata Laras Panjang di Kemang;30/04/2025;1
Arya Saloka Bungkam soal Absen di Sidang Cerai dengan Putri Anne;30/04/2025;1
Bentrokan Terjadi di Kemang, Sekelompok Pria Tenteng Senjata Laras Panjang;30/04/2025;1
[HOAKS] 41 Prajurit TNI Gugur di Gaza pada 25 April 2025;30/04/2025;1
Bandung Barat Terjunkan Tim Medis untuk Periksa Kesehatan Warga Terdampak Proyek Tambang Cisokan;30/04/2025;1
SPBU di Serang Oplos BBM Olahan dengan Pertamax, Apa Dampak bagi Kendaraan?;30/04/2025;1
Pemakaman Paus Fransiskus, Kompasianer Rieska Bertemu Banyak WNI;30/04/2025;1
Wakil Panglima TNI Ditunjuk Langsung Prabowo, Tak Dibahas di DPR;30/04/2025;1
Pengelola Pasar Caringin Siap Bersihkan Ribuan Ton Sampah Sesuai Perintah Dedi Mulyadi;30/04/2025;1
7 Bangunan di Lahan Bersertifikat Ditemukan Dekat Lokasi Pembongkaran Bangunan Liar Tambun;30/04/2025;1
KPK Tetapkan 3 Tersangka Kasus Korupsi Dinas PU Mempawah;30/04/2025;1
7 Proyek Smelter Bauksit Mangkrak, Mayoritas Terkendala Dana;30/04/2025;1
Sebelum Ada Gugatan Cerai, Fachri Albar dan Renata Kusmanto Sudah Pisah Rumah 8 Bulan;30/04/2025;1
Sejarah Peringatan Pertama Hari Buruh Internasional di Indonesia;30/04/2025;1
Makna Logo Hardiknas 2025, Ini Filosofinya!;30/04/2025;1
Merbabu Sky Race Digelar, Jalur Thekelan dan Wekas Ditutup 1–4 Mei;30/04/2025;1
Nestlé dan Ofi Luncurkan Proyek Pengurangan Emisi;30/04/2025;1
Pohon yang Beragam Bikin Kota Tangguh Iklim dan Warga Bahagia;30/04/2025;1
Tanda-tanda Stroke yang Dirasakan Selepas Pukul 10 Malam, Apa Saja?;30/04/2025;1
Pendapatan Usaha APLN Tumbuh 22,7 Persen, Didukung Penjualan Apartemen;30/04/2025;1
Mengenal Diabetes Tipe 5 yang Baru Diakui Federasi Diabetes Internasional;30/04/2025;1
Pemerintah Instruksikan Aturan TKDN Menjadi Fleksibel, Ini Kata DFSK;30/04/2025;1
Pernah Kehack? Coba Trik Ini Biar Akun IG tetap Aman;30/04/2025;1
Kerusuhan Haymarket, Tragedi Berdarah di Balik Sejarah Hari Buruh atau May Day 1 Mei;30/04/2025;1
Di Usia 50, Nuryadin Masih Setia Mengejar Asa di Job Fair Jakarta 2025;30/04/2025;1
Jangan Dibuang, Ini 5 Manfaat Gulungan Tisu Toilet di Kebun;30/04/2025;1
Penertiban Ormas Lewat UU, GP Ansor: Fokus Bantu Masyarakat, Jangan Berdiam Diri;30/04/2025;1
TIKI JNE Uji Coba Mobil Listrik Buatan MAB;30/04/2025;1
Profil Letjen Kunto Arief, Putra Try Sutrisno yang Jadi Stafsus KSAD;30/04/2025;1
Kesan Pertama Menggenggam HP Lipat Oppo Find N5, Lebih Besar tapi Lebih Ringan;30/04/2025;1
Petani Nilam di Mamuju Ditemukan Tewas Gantung Diri;30/04/2025;1
Konsil Kesehatan Indonesia Cabut STR Dokter Priguna Usai Jadi Tersangka Pemerkosaan;30/04/2025;1
Cerai dari Fachri Albar, Renata Kusmanto Merasa Tak Dihargai sebagai Istri dan Ibu;30/04/2025;1
Hasil Liga 1 Buruk, PSIS Semarang Resmi Pecat Gilbert Agius;30/04/2025;1
